"ssr","taxa","abundance"
"109000","Pediococcus",0
"109000","Aerococcus",0
"109000","Rhodococcus",0
"109000","Caulobacter",0
"109000","Streptomyces",0
"109000","Rhodoplanes",0
"109000","Candidatus Microthrix",0
"109000","Devosia",0
"109000","Kineosporia",0
"109000","Cryptosporangium",0
"109000","Chitinophaga",0
"109000","Sphingobium",0
"109000","Iamia",0
"109000","Steroidobacter",0
"109000","Phenylobacterium",0
"109000","Shewanella",0
"109000","Providencia",0
"109000","Micrococcus",0
"109000","Nocardioides",0
"109000","Kocuria",0
"109000","Carnimonas",0
"109000","Rheinheimera",0
"109000","Pedobacter",0
"109000","Hymenobacter",0
"109000","Ornithinimicrobium",0
"109000","Turicella",0
"109000","Thiohalorhabdus",0
"109000","Auritidibacter",0
"109000","Lysinibacillus",0
"109000","Alysiella",0
"109000","Parascardovia",0
"109000","Mycoplasma",0
"109000","Streptobacillus",0
"109000","Eggerthia",0
"109000","Geobacillus",0
"109000","Curvibacter",0
"109000","Cellvibrio",0
"109000","Leptothrix",0
"109000","Rhodobacter",0
"109000","Halomonas",0
"109000","Rhodoferax",0
"109000","Agrococcus",0
"109000","Hydrogenophaga",0
"109000","Polaromonas",0
"109000","Amaricoccus",0
"109000","Psychromonas",0
"109000","Hydrogenophilus",0
"109000","Pseudoxanthomonas",0
"109000","Knoellia",0
"109000","Thermomonas",0
"109000","Sphingopyxis",0
"109000","Arenibacter",0
"109000","Jeotgalicoccus",0
"109000","Crocinitomix",0
"109000","Peredibacter",0
"109000","Aquimonas",0
"109000","Leadbetterella",0
"109000","Fluviicola",0
"109000","Arenimonas",0
"109000","Luteolibacter",0
"109000","Mariniflexile",0
"109000","Perlucidibaca",0
"109000","Herbiconiux",0
"109000","Aciditerrimonas",0
"109000","Gaiella",0
"109000","Blastocatella",0
"109000","Crenotalea",0
"109000","Methanomassiliicoccus",0
"109000","Synergistes",0
"109000","Rikenella",0
"109000","Deinococcus",0
"109000","Alloiococcus",0
"109000","Aeromicrobium",0
"109000","Roseomonas",0
"109000","Lysobacter",0
"109000","Spirosoma",0
"109000","Gemmata",0
"109000","Nocardiopsis",0
"109000","Exiguobacterium",0
"109000","Leptolyngbya",0
"109000","Marmoricola",0
"109000","Gemmatimonas",0
"109000","Aurantimonas",0
"109000","Microvirga",0
"109000","Solirubrobacter",0
"109000","Conchiformibius",0
"109000","Flavisolibacter",0
"109000","Actinomycetospora",0
"109000","Segetibacter",0
"109000","Singulisphaera",0
"109000","Phaselicystis",0
"109000","Bryobacter",0
"109000","Caloramator",0
"109000","Pedomicrobium",0
"109000","Cloacibacterium",0
"109000","Pseudoramibacter",0
"109000","Chroococcidiopsis",0
"109000","Candidatus Solibacter",0
"109000","Aquicella",0
"109000","Psychrobacter",0
"109000","Janibacter",0
"109000","Williamsia",0
"109000","Bacteriovorax",0
"109000","Salinibacterium",0
"109000","Cohnella",0
"109000","Thermoactinomyces",0
"109000","Curtobacterium",0
"109000","Kineococcus",0
"109000","Rickettsiella",0
"109000","Leifsonia",0
"109000","Alkanindiges",0
"109000","Tumebacillus",0
"109000","Nitrososphaera",0
"109000","Ferruginibacter",0
"109000","Komagataeibacter",0
"109000","Paenibacillus",0
"109000","Methylocystis",0
"109000","Bdellovibrio",0
"109000","Afipia",0
"109000","Verrucomicrobium",0
"109000","Acidothermus",0
"109000","Acidobacterium",0
"109000","Anaeromyxobacter",0
"109000","Chthoniobacter",0
"109000","Paludibacter",0
"109000","Patulibacter",0
"109000","Rhodovastum",0
"109000","Candidatus Koribacter",0
"109000","Granulicella",0
"109000","Telmatobacter",0
"109000","Fonticella",0
"109000","Methylophilus",0
"109000","Planctomyces",0
"109000","Pirellula",0
"109000","Isosphaera",0
"109000","Legionella",0
"109000","Bordetella",0
"109000","Acidiphilium",0
"109000","Beijerinckia",0
"109000","Rhodopila",0
"109000","Porphyrobacter",0
"109000","Cellulomonas",0
"109000","Pseudonocardia",0
"109000","Geodermatophilus",0
"109000","Actinoplanes",0
"109000","Tsukamurella",0
"109000","Hirschia",0
"109000","Thauera",0
"109000","Nitrosospira",0
"109000","Blastococcus",0
"109000","Sorangium",0
"109000","Rubrobacter",0
"109000","Nakamurella",0
"109000","Blastochloris",0
"109000","Dechloromonas",0
"109000","Rhodanobacter",0
"109000","Luteimonas",0
"109000","Frigoribacterium",0
"109000","Crossiella",0
"109000","Limnobacter",0
"109000","Candidatus Xiphinematobacter",0
"109000","Haliangium",0
"109000","Nordella",0
"109000","Opitutus",0
"109000","Smithella",0
"109000","Kribbella",0
"109000","Caldimonas",0
"109000","Pseudospirillum",0
"109000","Gemmobacter",0
"109000","Hydrocarboniphaga",0
"109000","Rhodovarius",0
"109000","Terrimonas",0
"109000","Adhaeribacter",0
"109000","Goodfellowiella",0
"109000","Turneriella",0
"109000","Candidatus Alysiosphaera",0
"109000","Acidicaldus",0
"109000","Edaphobacter",0
"109000","Sufflavibacter",0
"109000","Mucilaginibacter",0
"109000","Actinotalea",0
"109000","Pseudolabrys",0
"109000","Filimonas",0
"109000","Schlesneria",0
"109000","Acidicapsa",0
"109000","Bauldia",0
"109000","Dongia",0
"109000","Ohtaekwangia",0
"109000","Methylotenera",0
"109000","Asticcacaulis",0
"109000","Defluviimonas",0
"109000","Thermomicrobium",0
"109000","Zymomonas",0
"109000","Yersinia",0
"109000","Brochothrix",0
"109000","Subtercola",0
"109000","Blastomonas",0
"109000","Conexibacter",0
"109000","Candidatus Cardinium",0
"109000","Solitalea",0
"109000","Methanosphaera",0
"109000","Desulfotomaculum",0
"109000","Nosocomiicoccus",0
"109000","Gallibacterium",0
"109000","Ureaplasma",0
"109000","Elusimicrobium",0
"109000","Mannheimia",0
"109000","Sodalis",0
"109000","Acetatifactor",0
"109000","Solanum",0
"109000","Cutibacterium",0
"109000","Pseudopropionibacterium",0
"109000","Myroides",0
"109000","Syntrophomonas",0
"109000","Methanoculleus",0
"109000","Halocella",0
"109000","Friedmanniella",0
"109000","Modestobacter",0
"109000","Defluviicoccus",0
"109000","Xenophilus",0
"109000","Albidovulum",0
"109000","Rubellimicrobium",0
"109000","Dokdonella",0
"109000","Belnapia",0
"109000","Angustibacter",0
"109000","Amnibacterium",0
"109000","Rufibacter",0
"109000","Proteus",0
"109000","Allobaculum",0
"60494","Flavobacterium",0
"60494","Kluyvera",0.0129
"60494","Haemophilus",0
"60494","Bacteroides",25.8069
"60494","Porphyromonas",0
"60494","Prevotella",0.0108
"60494","Roseburia",1.9505
"60494","Acidaminococcus",0
"60494","Megasphaera",0.0119
"60494","Sarcina",2.5004
"60494","Streptococcus",0.1158
"60494","Lactococcus",2.7505
"60494","Atopobium",0
"60494","Clostridium",0.7317
"60494","Lactobacillus",0.2446
"60494","Actinomyces",0.0021
"60494","Bifidobacterium",0.0129
"60494","Corynebacterium",0
"60494","Propionibacterium",0
"60494","Mobiluncus",0
"60494","Methanobrevibacter",0
"60494","Peptococcus",0.0292
"60494","Lachnospira",0.2576
"60494","Veillonella",0
"60494","Phascolarctobacterium",1.3574
"60494","Dialister",0
"60494","Pseudobutyrivibrio",1.1019
"60494","Pantoea",0
"60494","Holdemania",0.0238
"60494","Eggerthella",0.0552
"60494","Mogibacterium",0
"60494","Collinsella",2.0285
"60494","Granulicatella",0.0021
"60494","Oscillospira",0.1374
"60494","Finegoldia",0.0086
"60494","Peptoniphilus",0.0021
"60494","Gallicola",0
"60494","Anaerococcus",0
"60494","Varibaculum",0
"60494","Dorea",1.9462
"60494","Turicibacter",0
"60494","Anaerostipes",1.0056
"60494","Faecalibacterium",8.7354
"60494","Fastidiosipila",0
"60494","Alistipes",6.7762
"60494","Hespellia",0.1407
"60494","Anaerotruncus",0.7447
"60494","Marvinbryantia",0.1872
"60494","Odoribacter",0.4243
"60494","Subdoligranulum",2.2255
"60494","Parabacteroides",2.9637
"60494","Aggregatibacter",0
"60494","Lactonifactor",0
"60494","Moryella",0.1017
"60494","Oscillibacter",0.0184
"60494","Blautia",12.8726
"60494","Butyricimonas",0.381
"60494","Paraprevotella",0
"60494","Parasutterella",0.3831
"60494","Gordonibacter",0.0259
"60494","Anaerosporobacter",0
"60494","Negativicoccus",0
"60494","Flavonifractor",0.8778
"60494","Murdochiella",0
"60494","Intestinimonas",0.5596
"60494","Fusicatenibacter",0
"60494","Dielma",0
"60494","Peptoclostridium",0
"60494","Romboutsia",0
"60494","Terrisporobacter",0.2554
"60494","Intestinibacter",0.0584
"60494","Erysipelatoclostridium",0.1656
"60494","Clostridioides",0
"60494","Campylobacter",0
"60494","Citrobacter",0
"60494","Butyrivibrio",0
"60494","Fusobacterium",0
"60494","Desulfovibrio",0
"60494","Herbaspirillum",0
"60494","Peptostreptococcus",0.0021
"60494","Anaeroplasma",0
"60494","Asteroleplasma",0
"60494","Acetitomaculum",0
"60494","Leptotrichia",0
"60494","Bilophila",0.2403
"60494","Sutterella",1.3628
"60494","Sporobacter",0
"60494","Anaerofilum",0.0108
"60494","Papillibacter",0.0064
"60494","Catenibacterium",0.4849
"60494","Victivallis",0.0324
"60494","Gelria",0.0032
"60494","Barnesiella",3.9975
"60494","Howardella",0
"60494","Adlercreutzia",0.2273
"60494","Parvimonas",0
"60494","Robinsoniella",0.0736
"60494","Caldicoprobacter",0
"60494","Pseudoflavonifractor",0.0119
"60494","Coprobacter",0
"60494","Fretibacterium",0
"60494","Ruminiclostridium",0
"60494","Actinobacillus",0
"60494","Rothia",0
"60494","Weissella",0
"60494","Anaerovorax",0
"60494","Anaerofustis",0.0021
"60494","Neisseria",0
"60494","Enterobacter",0
"60494","Cronobacter",0
"60494","Eisenbergiella",0
"60494","Candidatus Soleaferrea",0.0216
"60494","Klebsiella",0
"60494","Fibrobacter",0
"60494","Brevibacterium",0
"60494","Epulopiscium",0
"60494","Acetivibrio",0
"60494","Anaerobacter",0
"60494","Syntrophococcus",0
"60494","Shuttleworthia",0
"60494","Akkermansia",0.027
"60494","Hydrogenoanaerobacterium",0.0043
"60494","Cellulosilyticum",0
"60494","Christensenella",0
"60494","Parvibacter",0
"60494","Senegalimassilia",0
"60494","Dermabacter",0
"60494","Undibacterium",0
"60494","Cloacibacillus",0
"60494","Leuconostoc",0.0162
"60494","Thalassospira",2.5611
"60494","Acetanaerobacterium",0
"60494","Catabacter",0.0086
"60494","Asaccharospora",0
"60494","Slackia",0
"60494","Allisonella",0
"60494","Enterorhabdus",0.0032
"60494","Alloprevotella",0
"60494","Enterococcus",0
"60494","Eubacterium",0
"60494","Arcanobacterium",0
"60494","Helcococcus",0
"60494","Facklamia",0
"60494","Aerosphaera",0
"60494","Propionimicrobium",0
"60494","Actinotignum",0
"60494","Raoultella",0
"60494","Gemella",0.0021
"60494","Staphylococcus",0
"60494","Scardovia",0
"60494","Arthrobacter",0
"60494","Globicatella",0
"60494","Coprothermobacter",0
"60494","Actinobaculum",0
"60494","Oligella",0
"60494","Eremococcus",0
"60494","Skermanella",0
"60494","Alloscardovia",0
"60494","Trueperella",0
"60494","Gardnerella",0
"60494","Parasporobacterium",0
"60494","Massilia",0
"60494","Candidatus Stoquefichus",0
"60494","Enorma",0
"60494","Selenomonas",0
"60494","Mitsuokella",0
"60494","Olsenella",0
"60494","Megamonas",0
"60494","Lachnobacterium",0
"60494","Hafnia",0
"60494","Serratia",0
"60494","Aeromonas",0
"60494","Rahnella",0
"60494","Brachybacterium",0
"60494","Cryobacterium",0
"60494","Ignavigranum",0
"60494","Pseudoclavibacter",0
"60494","Ameyamaea",0
"60494","Pyramidobacter",0
"60494","Coprobacillus",0
"60494","Sphaerochaeta",0
"60494","Succiniclasticum",0
"60494","Sedimentibacter",0
"60494","Bacillus",0
"60494","Comamonas",0
"60494","Pseudomonas",0
"60494","Eikenella",0
"60494","Capnocytophaga",0
"60494","Mycobacterium",0
"60494","Cardiobacterium",0
"60494","Catonella",0
"60494","Filifactor",0
"60494","Abiotrophia",0
"60494","Lautropia",0
"60494","Bergeyella",0
"60494","Tessaracoccus",0
"60494","Centipeda",0
"60494","Bulleidia",0
"60494","Solobacterium",0
"60494","Tannerella",0
"60494","Oribacterium",0
"60494","Lachnoanaerobaculum",0
"60494","Rhizobium",0
"60494","Acinetobacter",0
"60494","Meiothermus",0
"60494","Anoxybacillus",0
"60494","Snodgrassella",0
"60494","Thermus",0
"60494","Acidovorax",0
"60494","Sphingomonas",0
"60494","Malassezia",0
"60494","Delftia",0
"60494","Shinella",0
"60494","Butyricicoccus",0
"60494","Ochrobactrum",0
"60494","Ralstonia",0
"60494","Mesorhizobium",0
"60494","Sneathia",0
"60494","Pelomonas",0
"60494","Anaerobacillus",0
"60494","Bradyrhizobium",0
"60494","Anaeroglobus",0
"60494","Jonquetella",0
"60494","Azospira",0
"60494","Weeksella",0
"60494","Carnobacterium",0
"60494","Dietzia",0
"60494","Macrococcus",0
"60494","Pelistega",0
"60494","Novosphingobium",0
"60494","Vagococcus",0
"60494","Johnsonella",0
"60494","Stomatobaculum",0
"60494","Vibrio",0
"60494","Planomicrobium",0
"60494","Phyllobacterium",0
"60494","Xanthomonas",0
"60494","Methylobacterium",0
"60494","Pasteurella",0
"60494","Trichococcus",0
"60494","Nitrosococcus",0
"60494","Dolosigranulum",0
"60494","Burkholderia",0
"60494","Microbacterium",0
"60494","Stenotrophomonas",0
"60494","Aquabacterium",0
"60494","Moraxella",0
"60494","Rhodopseudomonas",0
"60494","Sphingobacterium",0
"60494","Variovorax",0
"60494","Brevundimonas",0
"60494","Kytococcus",0
"60494","Chryseobacterium",0
"60494","Sanguibacter",0
"60494","Bosea",0
"60494","Tepidimonas",0
"60494","Achromobacter",0
"60494","Oxobacter",0
"60494","Anaerosinus",0
"60494","Kingella",0
"60494","Hyphomicrobium",0
"60494","Nitrobacter",0
"60494","Nitrospira",0
"60494","Empedobacter",0
"60494","Cryptobacterium",0
"60494","Bergeriella",0
"60494","Altererythrobacter",0
"60494","Sediminibacterium",0
"60494","Lacibacter",0
"60494","Pseudorhodoferax",0
"60494","Candidatus Saccharimonas",0
"60494","Ornatilinea",0
"60494","Pediococcus",0
"60494","Aerococcus",0
"60494","Rhodococcus",0
"60494","Caulobacter",0
"60494","Streptomyces",0
"60494","Rhodoplanes",0
"60494","Candidatus Microthrix",0
"60494","Devosia",0
"60494","Kineosporia",0
"60494","Cryptosporangium",0
"60494","Chitinophaga",0
"60494","Sphingobium",0
"60494","Iamia",0
"60494","Steroidobacter",0
"60494","Phenylobacterium",0
"60494","Shewanella",0
"60494","Providencia",0
"60494","Micrococcus",0
"60494","Nocardioides",0
"60494","Kocuria",0
"60494","Carnimonas",0
"60494","Rheinheimera",0
"60494","Pedobacter",0
"60494","Hymenobacter",0
"60494","Ornithinimicrobium",0
"60494","Turicella",0
"60494","Thiohalorhabdus",0
"60494","Auritidibacter",0
"60494","Lysinibacillus",0
"60494","Alysiella",0
"60494","Parascardovia",0
"60494","Mycoplasma",0
"60494","Streptobacillus",0
"60494","Eggerthia",0
"60494","Geobacillus",0
"60494","Curvibacter",0
"60494","Cellvibrio",0
"60494","Leptothrix",0
"60494","Rhodobacter",0
"60494","Halomonas",0
"60494","Rhodoferax",0
"60494","Agrococcus",0
"60494","Hydrogenophaga",0
"60494","Polaromonas",0
"60494","Amaricoccus",0
"60494","Psychromonas",0
"60494","Hydrogenophilus",0
"60494","Pseudoxanthomonas",0
"60494","Knoellia",0
"60494","Thermomonas",0
"60494","Sphingopyxis",0
"60494","Arenibacter",0
"60494","Jeotgalicoccus",0
"60494","Crocinitomix",0
"60494","Peredibacter",0
"60494","Aquimonas",0
"60494","Leadbetterella",0
"60494","Fluviicola",0
"60494","Arenimonas",0
"60494","Luteolibacter",0
"60494","Mariniflexile",0
"60494","Perlucidibaca",0
"60494","Herbiconiux",0
"60494","Aciditerrimonas",0
"60494","Gaiella",0
"60494","Blastocatella",0
"60494","Crenotalea",0
"60494","Methanomassiliicoccus",0
"60494","Synergistes",0
"60494","Rikenella",0
"60494","Deinococcus",0
"60494","Alloiococcus",0
"60494","Aeromicrobium",0
"60494","Roseomonas",0
"60494","Lysobacter",0
"60494","Spirosoma",0
"60494","Gemmata",0
"60494","Nocardiopsis",0
"60494","Exiguobacterium",0
"60494","Leptolyngbya",0
"60494","Marmoricola",0
"60494","Gemmatimonas",0
"60494","Aurantimonas",0
"60494","Microvirga",0
"60494","Solirubrobacter",0
"60494","Conchiformibius",0
"60494","Flavisolibacter",0
"60494","Actinomycetospora",0
"60494","Segetibacter",0
"60494","Singulisphaera",0
"60494","Phaselicystis",0
"60494","Bryobacter",0
"60494","Caloramator",0
"60494","Pedomicrobium",0
"60494","Cloacibacterium",0
"60494","Pseudoramibacter",0
"60494","Chroococcidiopsis",0
"60494","Candidatus Solibacter",0
"60494","Aquicella",0
"60494","Psychrobacter",0
"60494","Janibacter",0
"60494","Williamsia",0
"60494","Bacteriovorax",0
"60494","Salinibacterium",0
"60494","Cohnella",0
"60494","Thermoactinomyces",0
"60494","Curtobacterium",0
"60494","Kineococcus",0
"60494","Rickettsiella",0
"60494","Leifsonia",0
"60494","Alkanindiges",0
"60494","Tumebacillus",0
"60494","Nitrososphaera",0
"60494","Ferruginibacter",0
"60494","Komagataeibacter",0
"60494","Paenibacillus",0
"60494","Methylocystis",0
"60494","Bdellovibrio",0
"60494","Afipia",0
"60494","Verrucomicrobium",0
"60494","Acidothermus",0
"60494","Acidobacterium",0
"60494","Anaeromyxobacter",0
"60494","Chthoniobacter",0
"60494","Paludibacter",0
"60494","Patulibacter",0
"60494","Rhodovastum",0
"60494","Candidatus Koribacter",0
"60494","Granulicella",0
"60494","Telmatobacter",0
"60494","Fonticella",0
"60494","Methylophilus",0
"60494","Planctomyces",0
"60494","Pirellula",0
"60494","Isosphaera",0
"60494","Legionella",0
"60494","Bordetella",0
"60494","Acidiphilium",0
"60494","Beijerinckia",0
"60494","Rhodopila",0
"60494","Porphyrobacter",0
"60494","Cellulomonas",0
"60494","Pseudonocardia",0
"60494","Geodermatophilus",0
"60494","Actinoplanes",0
"60494","Tsukamurella",0
"60494","Hirschia",0
"60494","Thauera",0
"60494","Nitrosospira",0
"60494","Blastococcus",0
"60494","Sorangium",0
"60494","Rubrobacter",0
"60494","Nakamurella",0
"60494","Blastochloris",0
"60494","Dechloromonas",0
"60494","Rhodanobacter",0
"60494","Luteimonas",0
"60494","Frigoribacterium",0
"60494","Crossiella",0
"60494","Limnobacter",0
"60494","Candidatus Xiphinematobacter",0
"60494","Haliangium",0
"60494","Nordella",0
"60494","Opitutus",0
"60494","Smithella",0
"60494","Kribbella",0
"60494","Caldimonas",0
"60494","Pseudospirillum",0
"60494","Gemmobacter",0
"60494","Hydrocarboniphaga",0
"60494","Rhodovarius",0
"60494","Terrimonas",0
"60494","Adhaeribacter",0
"60494","Goodfellowiella",0
"60494","Turneriella",0
"60494","Candidatus Alysiosphaera",0
"60494","Acidicaldus",0
"60494","Edaphobacter",0
"60494","Sufflavibacter",0
"60494","Mucilaginibacter",0
"60494","Actinotalea",0
"60494","Pseudolabrys",0
"60494","Filimonas",0
"60494","Schlesneria",0
"60494","Acidicapsa",0
"60494","Bauldia",0
"60494","Dongia",0
"60494","Ohtaekwangia",0
"60494","Methylotenera",0
"60494","Asticcacaulis",0
"60494","Defluviimonas",0
"60494","Thermomicrobium",0
"60494","Zymomonas",0
"60494","Yersinia",0
"60494","Brochothrix",0
"60494","Subtercola",0
"60494","Blastomonas",0
"60494","Conexibacter",0
"60494","Candidatus Cardinium",0
"60494","Solitalea",0
"60494","Methanosphaera",0
"60494","Desulfotomaculum",0
"60494","Nosocomiicoccus",0
"60494","Gallibacterium",0
"60494","Ureaplasma",0
"60494","Elusimicrobium",0
"60494","Mannheimia",0
"60494","Sodalis",0
"60494","Acetatifactor",0
"60494","Solanum",0
"60494","Cutibacterium",0
"60494","Pseudopropionibacterium",0
"60494","Myroides",0
"60494","Syntrophomonas",0
"60494","Methanoculleus",0
"60494","Halocella",0
"60494","Friedmanniella",0
"60494","Modestobacter",0
"60494","Defluviicoccus",0
"60494","Xenophilus",0
"60494","Albidovulum",0
"60494","Rubellimicrobium",0
"60494","Dokdonella",0
"60494","Belnapia",0
"60494","Angustibacter",0
"60494","Amnibacterium",0
"60494","Rufibacter",0
"60494","Proteus",0
"60494","Allobaculum",0
"60240","Flavobacterium",0
"60240","Kluyvera",0
"60240","Haemophilus",0
"60240","Bacteroides",42.0668
"60240","Porphyromonas",0
"60240","Prevotella",0
"60240","Roseburia",1.6191
"60240","Acidaminococcus",0
"60240","Megasphaera",0
"60240","Sarcina",2.1953
"60240","Streptococcus",0.0165
"60240","Lactococcus",0.1568
"60240","Atopobium",0
"60240","Clostridium",0.3085
"60240","Lactobacillus",0.028
"60240","Actinomyces",0
"60240","Bifidobacterium",0.0089
"60240","Corynebacterium",0
"60240","Propionibacterium",0
"60240","Mobiluncus",0
"60240","Methanobrevibacter",0
"60240","Peptococcus",0.0216
"60240","Lachnospira",0.9357
"60240","Veillonella",0
"60240","Phascolarctobacterium",1.155
"60240","Dialister",0
"60240","Pseudobutyrivibrio",0.399
"60240","Pantoea",0
"60240","Holdemania",0.0038
"60240","Eggerthella",0.0089
"60240","Mogibacterium",0
"60240","Collinsella",0.6361
"60240","Granulicatella",0
"60240","Oscillospira",0.0994
"60240","Finegoldia",0.0025
"60240","Peptoniphilus",0
"60240","Gallicola",0
"60240","Anaerococcus",0
"60240","Varibaculum",0
"60240","Dorea",0.6145
"60240","Turicibacter",0
"60240","Anaerostipes",0.8822
"60240","Faecalibacterium",1.0416
"60240","Fastidiosipila",0
"60240","Alistipes",9.3999
"60240","Hespellia",0.0701
"60240","Anaerotruncus",0.3187
"60240","Marvinbryantia",0.1096
"60240","Odoribacter",0.7139
"60240","Subdoligranulum",0.0968
"60240","Parabacteroides",4.6406
"60240","Aggregatibacter",0
"60240","Lactonifactor",0
"60240","Moryella",0.0662
"60240","Oscillibacter",0.0101
"60240","Blautia",4.2964
"60240","Butyricimonas",0.5584
"60240","Paraprevotella",0
"60240","Parasutterella",0.0101
"60240","Gordonibacter",0
"60240","Anaerosporobacter",0
"60240","Negativicoccus",0
"60240","Flavonifractor",1.2392
"60240","Murdochiella",0
"60240","Intestinimonas",0.58
"60240","Fusicatenibacter",0
"60240","Dielma",0
"60240","Peptoclostridium",0
"60240","Romboutsia",0
"60240","Terrisporobacter",0.1147
"60240","Intestinibacter",0.0535
"60240","Erysipelatoclostridium",0.0777
"60240","Clostridioides",0
"60240","Campylobacter",0
"60240","Citrobacter",0
"60240","Butyrivibrio",0
"60240","Fusobacterium",0
"60240","Desulfovibrio",0
"60240","Herbaspirillum",0
"60240","Peptostreptococcus",0
"60240","Anaeroplasma",0
"60240","Asteroleplasma",0
"60240","Acetitomaculum",0
"60240","Leptotrichia",0
"60240","Bilophila",0.2282
"60240","Sutterella",0.1045
"60240","Sporobacter",0
"60240","Anaerofilum",0.0025
"60240","Papillibacter",0
"60240","Catenibacterium",0.1172
"60240","Victivallis",0.1109
"60240","Gelria",0.0025
"60240","Barnesiella",6.9673
"60240","Howardella",0
"60240","Adlercreutzia",0.1045
"60240","Parvimonas",0
"60240","Robinsoniella",0.1427
"60240","Caldicoprobacter",0
"60240","Pseudoflavonifractor",0.2001
"60240","Coprobacter",0
"60240","Fretibacterium",0
"60240","Ruminiclostridium",0
"60240","Actinobacillus",0
"60240","Rothia",0
"60240","Weissella",0
"60240","Anaerovorax",0
"60240","Anaerofustis",0.0063
"60240","Neisseria",0
"60240","Enterobacter",0
"60240","Cronobacter",0
"60240","Eisenbergiella",0
"60240","Candidatus Soleaferrea",0.0101
"60240","Klebsiella",0
"60240","Fibrobacter",0
"60240","Brevibacterium",0
"60240","Epulopiscium",0
"60240","Acetivibrio",0
"60240","Anaerobacter",0
"60240","Syntrophococcus",0
"60240","Shuttleworthia",0
"60240","Akkermansia",0
"60240","Hydrogenoanaerobacterium",0.0038
"60240","Cellulosilyticum",0
"60240","Christensenella",0
"60240","Parvibacter",0
"60240","Senegalimassilia",0
"60240","Dermabacter",0
"60240","Undibacterium",0
"60240","Cloacibacillus",0
"60240","Leuconostoc",0.0025
"60240","Thalassospira",10.1979
"60240","Acetanaerobacterium",0
"60240","Catabacter",0.005
"60240","Asaccharospora",0
"60240","Slackia",0
"60240","Allisonella",0
"60240","Enterorhabdus",0
"60240","Alloprevotella",0
"60240","Enterococcus",0
"60240","Eubacterium",0
"60240","Arcanobacterium",0
"60240","Helcococcus",0
"60240","Facklamia",0
"60240","Aerosphaera",0
"60240","Propionimicrobium",0
"60240","Actinotignum",0
"60240","Raoultella",0
"60240","Gemella",0
"60240","Staphylococcus",0
"60240","Scardovia",0
"60240","Arthrobacter",0
"60240","Globicatella",0
"60240","Coprothermobacter",0
"60240","Actinobaculum",0
"60240","Oligella",0
"60240","Eremococcus",0
"60240","Skermanella",0
"60240","Alloscardovia",0
"60240","Trueperella",0
"60240","Gardnerella",0
"60240","Parasporobacterium",0
"60240","Massilia",0
"60240","Candidatus Stoquefichus",0
"60240","Enorma",0
"60240","Selenomonas",0
"60240","Mitsuokella",0
"60240","Olsenella",0
"60240","Megamonas",0
"60240","Lachnobacterium",0
"60240","Hafnia",0
"60240","Serratia",0
"60240","Aeromonas",0
"60240","Rahnella",0
"60240","Brachybacterium",0
"60240","Cryobacterium",0
"60240","Ignavigranum",0
"60240","Pseudoclavibacter",0
"60240","Ameyamaea",0
"60240","Pyramidobacter",0
"60240","Coprobacillus",0
"60240","Sphaerochaeta",0
"60240","Succiniclasticum",0
"60240","Sedimentibacter",0
"60240","Bacillus",0
"60240","Comamonas",0
"60240","Pseudomonas",0.0025
"60240","Eikenella",0
"60240","Capnocytophaga",0
"60240","Mycobacterium",0
"60240","Cardiobacterium",0
"60240","Catonella",0
"60240","Filifactor",0
"60240","Abiotrophia",0
"60240","Lautropia",0
"60240","Bergeyella",0
"60240","Tessaracoccus",0
"60240","Centipeda",0
"60240","Bulleidia",0
"60240","Solobacterium",0
"60240","Tannerella",0
"60240","Oribacterium",0
"60240","Lachnoanaerobaculum",0
"60240","Rhizobium",0
"60240","Acinetobacter",0
"60240","Meiothermus",0
"60240","Anoxybacillus",0
"60240","Snodgrassella",0
"60240","Thermus",0
"60240","Acidovorax",0
"60240","Sphingomonas",0
"60240","Malassezia",0
"60240","Delftia",0
"60240","Shinella",0
"60240","Butyricicoccus",0
"60240","Ochrobactrum",0
"60240","Ralstonia",0
"60240","Mesorhizobium",0
"60240","Sneathia",0
"60240","Pelomonas",0
"60240","Anaerobacillus",0
"60240","Bradyrhizobium",0
"60240","Anaeroglobus",0
"60240","Jonquetella",0
"60240","Azospira",0
"60240","Weeksella",0
"60240","Carnobacterium",0
"60240","Dietzia",0
"60240","Macrococcus",0
"60240","Pelistega",0
"60240","Novosphingobium",0
"60240","Vagococcus",0
"60240","Johnsonella",0
"60240","Stomatobaculum",0
"60240","Vibrio",0
"60240","Planomicrobium",0
"60240","Phyllobacterium",0
"60240","Xanthomonas",0
"60240","Methylobacterium",0
"60240","Pasteurella",0
"60240","Trichococcus",0
"60240","Nitrosococcus",0
"60240","Dolosigranulum",0
"60240","Burkholderia",0
"60240","Microbacterium",0
"60240","Stenotrophomonas",0
"60240","Aquabacterium",0
"60240","Moraxella",0
"60240","Rhodopseudomonas",0
"60240","Sphingobacterium",0
"60240","Variovorax",0
"60240","Brevundimonas",0
"60240","Kytococcus",0
"60240","Chryseobacterium",0
"60240","Sanguibacter",0
"60240","Bosea",0
"60240","Tepidimonas",0
"60240","Achromobacter",0
"60240","Oxobacter",0
"60240","Anaerosinus",0
"60240","Kingella",0
"60240","Hyphomicrobium",0
"60240","Nitrobacter",0
"60240","Nitrospira",0
"60240","Empedobacter",0
"60240","Cryptobacterium",0
"60240","Bergeriella",0
